Date,TMax,TMin,TAvg,TDep,HDD,CDD,Precip,NewSnow,SnowDepth
2009-07-14,101,60,80.5,7.9,0,16,0.00,0.0,
2009-07-15,99,62,80.5,7.9,0,16,0.00,0.0,
2009-07-16,100,58,79.0,6.3,0,14,0.00,0.0,
2009-07-17,101,61,81.0,8.3,0,16,0.00,0.0,
2009-07-18,102,64,83.0,10.3,0,18,0.00,0.0,
2009-07-19,104,61,82.5,9.7,0,18,0.00,0.0,
2009-07-20,88,56,72.0,-0.8,0,7,0.00,0.0,
2009-07-21,80,54,67.0,-5.8,0,2,0.00,0.0,
2009-07-22,82,53,67.5,-5.3,0,3,0.00,0.0,
2009-07-23,82,54,68.0,-4.8,0,3,0.00,0.0,
2009-07-24,77,55,66.0,-6.8,0,1,0.00,0.0,
2009-07-25,89,55,72.0,-0.8,0,7,0.00,0.0,
2009-07-26,98,54,76.0,3.2,0,11,0.00,0.0,
2009-07-27,97,57,77.0,4.3,0,12,0.00,0.0,
2009-07-28,82,56,69.0,-3.7,0,4,0.00,0.0,
2009-07-29,79,58,68.5,-4.2,0,4,0.00,0.0,
2009-07-30,79,57,68.0,-4.7,0,3,0.00,0.0,
2009-07-31,84,56,70.0,-2.7,0,5,0.00,0.0,
2009-08-01,83,54,68.5,-4.1,0,4,0.00,0.0,0
2009-08-02,78,55,66.5,-6.1,0,2,0.00,0.0,0
2009-08-03,77,56,66.5,-6.1,0,2,0.00,0.0,0
2009-08-04,84,58,71.0,-1.6,0,6,0.00,0.0,0
2009-08-05,77,55,66.0,-6.5,0,1,0.00,0.0,0
2009-08-06,74,57,65.5,-7.0,0,1,0.00,0.0,0
2009-08-07,77,58,67.5,-5.0,0,3,0.00,0.0,0
2009-08-08,90,54,72.0,-0.5,0,7,0.00,0.0,0
2009-08-09,97,57,77.0,4.5,0,12,0.00,0.0,0
2009-08-10,101,61,81.0,8.6,0,16,0.00,0.0,0
2009-08-11,86,59,72.5,0.1,0,8,0.00,0.0,0
2009-08-12,98,57,77.5,5.1,0,13,0.00,0.0,0
2009-08-13,89,60,74.5,2.1,0,10,0.00,0.0,0
2009-08-14,78,56,67.0,-5.4,0,2,0.00,0.0,0
2009-08-15,90,53,71.5,-0.9,0,7,0.00,0.0,0
2009-08-16,95,54,74.5,2.1,0,10,0.00,0.0,0
2009-08-17,88,56,72.0,-0.4,0,7,0.00,0.0,0
2009-08-18,91,55,73.0,0.7,0,8,0.00,0.0,0
2009-08-19,84,57,70.5,-1.8,0,6,0.00,0.0,0
2009-08-20,82,56,69.0,-3.3,0,4,0.00,0.0,0
2009-08-21,101,56,78.5,6.2,0,14,0.00,0.0,0
2009-08-22,90,60,75.0,2.7,0,10,0.00,0.0,0
2009-08-23,83,54,68.5,-3.8,0,4,0.00,0.0,0
2009-08-24,82,50,66.0,-6.2,0,1,0.00,0.0,0
2009-08-25,90,53,71.5,-0.7,0,7,0.00,0.0,0
2009-08-26,90,53,71.5,-0.7,0,7,0.00,0.0,0
2009-08-27,98,55,76.5,4.3,0,12,0.00,0.0,0
2009-08-28,103,62,82.5,10.4,0,18,0.00,0.0,0
2009-08-29,104,66,85.0,12.9,0,20,0.00,0.0,0
2009-08-30,85,58,71.5,-0.5,0,7,0.00,0.0,0
2009-08-31,81,56,68.5,-3.5,0,4,0.00,0.0,0
2009-09-01,93,58,75.5,3.6,0,11,0.00,0.0,0
2009-09-02,99,63,81.0,9.2,0,16,0.00,0.0,0
2009-09-03,99,62,80.5,8.8,0,16,0.00,0.0,0
2009-09-04,84,56,70.0,-1.7,0,5,0.00,0.0,0
2009-09-05,79,54,66.5,-5.1,0,2,0.00,0.0,0
2009-09-06,78,54,66.0,-5.5,0,1,0.00,0.0,0
2009-09-07,84,54,69.0,-2.4,0,4,0.00,0.0,0
2009-09-08,89,50,69.5,-1.7,0,5,0.00,0.0,0
2009-09-09,91,55,73.0,1.9,0,8,0.00,0.0,0
2009-09-10,98,58,78.0,7.0,0,13,0.00,0.0,0
2009-09-11,101,61,81.0,10.1,0,16,T,0.0,0
2009-09-12,75,58,66.5,-4.2,0,2,0.05,0.0,0
2009-09-13,77,58,67.5,-3.1,0,3,0.13,0.0,0
2009-09-14,75,58,66.5,-3.9,0,2,0.01,0.0,0
2009-09-15,85,55,70.0,-0.2,0,5,0.00,0.0,0
2009-09-16,85,56,70.5,0.4,0,6,0.00,0.0,0
2009-09-17,93,59,76.0,6.1,0,11,0.00,0.0,0
2009-09-18,99,59,79.0,9.3,0,14,0.00,0.0,0
2009-09-19,89,59,74.0,4.5,0,9,0.00,0.0,0
2009-09-20,93,56,74.5,5.2,0,10,0.00,0.0,0
2009-09-21,97,60,78.5,9.4,0,14,0.00,0.0,0
2009-09-22,102,59,80.5,11.6,0,16,0.00,0.0,0
2009-09-23,96,61,78.5,9.8,0,14,0.00,0.0,0
2009-09-24,93,59,76.0,7.6,0,11,0.00,0.0,0
2009-09-25,99,53,76.0,7.8,0,11,0.00,0.0,0
2009-09-26,103,58,80.5,12.5,0,16,0.00,0.0,0
2009-09-27,102,61,81.5,13.7,0,17,0.00,0.0,0
2009-09-28,75,57,66.0,-1.5,0,1,0.00,0.0,0
2009-09-29,69,53,61.0,-6.3,4,0,0.00,0.0,0
2009-09-30,75,46,60.5,-6.6,4,0,0.00,0.0,0
2009-10-01,81,50,65.5,-1.3,0,1,0.00,0.0,0
2009-10-02,85,49,67.0,0.4,0,2,0.00,0.0,0
2009-10-03,70,51,60.5,-5.8,4,0,0.00,0.0,0
2009-10-04,66,45,55.5,-10.6,9,0,0.00,0.0,0
2009-10-05,71,42,56.5,-9.4,8,0,0.00,0.0,0
2009-10-06,74,44,59.0,-6.6,6,0,0.00,0.0,0
2009-10-07,79,43,61.0,-4.4,4,0,0.00,0.0,0
2009-10-08,71,49,60.0,-5.1,5,0,0.00,0.0,0
2009-10-09,76,49,62.5,-2.4,2,0,0.00,0.0,0
2009-10-10,75,49,62.0,-2.6,3,0,0.00,0.0,0
2009-10-11,63,50,56.5,-7.9,8,0,0.00,0.0,0
2009-10-12,66,53,59.5,-4.6,5,0,0.00,0.0,0
2009-10-13,64,58,61.0,-2.8,4,0,2.75,0.0,0
2009-10-14,74,59,66.5,2.9,0,2,T,0.0,0
2009-10-15,81,63,72.0,8.7,0,7,T,0.0,0
2009-10-16,82,60,71.0,7.9,0,6,0.00,0.0,0
2009-10-17,83,56,69.5,6.7,0,5,0.00,0.0,0
2009-10-18,69,56,62.5,0.0,2,0,0.00,0.0,0
2009-10-19,68,53,60.5,-1.7,4,0,0.46,0.0,0
2009-10-20,71,50,60.5,-1.5,4,0,0.00,0.0,0
2009-10-21,73,54,63.5,1.8,1,0,0.00,0.0,0
2009-10-22,74,55,64.5,3.1,0,0,0.00,0.0,0
2009-10-23,82,51,66.5,5.4,0,2,0.00,0.0,0
2009-10-24,78,52,65.0,4.2,0,0,0.00,0.0,0
2009-10-25,82,50,66.0,5.5,0,1,0.00,0.0,0
2009-10-26,86,52,69.0,8.8,0,4,0.00,0.0,0
2009-10-27,64,49,56.5,-3.4,8,0,0.00,0.0,0
2009-10-28,62,44,53.0,-6.6,12,0,0.00,0.0,0
2009-10-29,70,38,54.0,-5.3,11,0,0.00,0.0,0
2009-10-30,74,45,59.5,0.5,5,0,0.00,0.0,0
2009-10-31,75,46,60.5,1.8,4,0,0.00,0.0,0
2009-11-01,74,47,60.5,2.1,4,0,0.00,0.0,0
2009-11-02,80,46,63.0,4.9,2,0,0.00,0.0,0
2009-11-03,75,46,60.5,2.8,4,0,0.00,0.0,0
2009-11-04,68,46,57.0,-0.4,8,0,0.00,0.0,0
2009-11-05,69,47,58.0,0.9,7,0,0.00,0.0,0
2009-11-06,68,46,57.0,0.3,8,0,T,0.0,0
2009-11-07,66,41,53.5,-2.9,11,0,0.00,0.0,0
2009-11-08,66,38,52.0,-4.0,13,0,0.00,0.0,0
2009-11-09,65,34,49.5,-6.2,15,0,0.00,0.0,0
2009-11-10,64,43,53.5,-1.8,11,0,0.00,0.0,0
2009-11-11,65,48,56.5,1.5,8,0,0.00,0.0,0
2009-11-12,62,40,51.0,-3.6,14,0,T,0.0,0
2009-11-13,59,36,47.5,-6.8,17,0,0.00,0.0,0
2009-11-14,61,37,49.0,-5.0,16,0,0.00,0.0,0
2009-11-15,65,31,48.0,-5.6,17,0,0.00,0.0,0
2009-11-16,65,34,49.5,-3.8,15,0,0.00,0.0,0
2009-11-17,64,34,49.0,-3.9,16,0,T,0.0,0
2009-11-18,61,37,49.0,-3.6,16,0,0.00,0.0,0
2009-11-19,62,32,47.0,-5.3,18,0,0.00,0.0,0
2009-11-20,61,34,47.5,-4.5,17,0,0.13,0.0,0
2009-11-21,57,35,46.0,-5.6,19,0,0.00,0.0,0
2009-11-22,58,37,47.5,-3.8,17,0,0.00,0.0,0
2009-11-23,63,39,51.0,0.0,14,0,0.00,0.0,0
2009-11-24,66,37,51.5,0.8,13,0,0.00,0.0,0
2009-11-25,66,37,51.5,1.1,13,0,0.00,0.0,0
2009-11-26,68,34,51.0,0.9,14,0,0.00,0.0,0
2009-11-27,58,45,51.5,1.6,13,0,0.08,0.0,0
2009-11-28,65,36,50.5,0.9,14,0,0.00,0.0,0
2009-11-29,68,39,53.5,4.1,11,0,0.00,0.0,0
2009-11-30,61,34,47.5,-1.6,17,0,0.00,0.0,0
2009-12-01,65,32,48.5,-0.4,16,0,0.00,0.0,0
2009-12-02,58,33,45.5,-3.2,19,0,0.00,0.0,0
2009-12-03,62,35,48.5,0.1,16,0,0.00,0.0,0
2009-12-04,62,29,45.5,-2.7,19,0,0.00,0.0,0
2009-12-05,53,31,42.0,-6.0,23,0,0.00,0.0,0
2009-12-06,51,24,37.5,-10.4,27,0,0.08,0.0,0
2009-12-07,45,29,37.0,-10.7,28,0,0.47,0.0,0
2009-12-08,46,24,35.0,-12.5,30,0,0.00,0.0,0
2009-12-09,44,26,35.0,-12.4,30,0,0.00,0.0,0
2009-12-10,44,38,41.0,-6.3,24,0,0.06,0.0,0
2009-12-11,47,40,43.5,-3.6,21,0,0.28,0.0,0
2009-12-12,60,44,52.0,5.0,13,0,0.24,0.0,0
2009-12-13,57,49,53.0,6.1,12,0,0.36,0.0,0
2009-12-14,57,41,49.0,2.2,16,0,0.00,0.0,0
2009-12-15,59,42,50.5,3.8,14,0,0.00,0.0,0
2009-12-16,59,47,53.0,6.4,12,0,0.03,0.0,0
2009-12-17,60,42,51.0,4.4,14,0,0.00,0.0,0
2009-12-18,60,39,49.5,3.0,15,0,0.00,0.0,0
2009-12-19,51,40,45.5,-0.9,19,0,0.00,0.0,0
2009-12-20,64,43,53.5,7.1,11,0,0.02,0.0,0
2009-12-21,58,44,51.0,4.7,14,0,0.04,0.0,0
2009-12-22,53,35,44.0,-2.3,21,0,T,0.0,0
2009-12-23,57,33,45.0,-1.3,20,0,0.00,0.0,0
2009-12-24,57,32,44.5,-1.7,20,0,0.00,0.0,0
2009-12-25,57,30,43.5,-2.7,21,0,0.00,0.0,0
2009-12-26,54,33,43.5,-2.7,21,0,0.19,0.0,0
2009-12-27,53,43,48.0,1.8,17,0,0.10,0.0,0
2009-12-28,51,37,44.0,-2.2,21,0,0.07,0.0,0
2009-12-29,53,33,43.0,-3.2,22,0,0.01,0.0,0
2009-12-30,59,45,52.0,5.8,13,0,T,0.0,0
2009-12-31,59,45,52.0,5.8,13,0,0.00,0.0,0
2010-01-01,62,44,53.0,6.8,12,0,0.01,0.0,0
2010-01-02,55,43,49.0,2.8,16,0,0.00,0.0,0
2010-01-03,54,38,46.0,-0.2,19,0,0.00,0.0,0
2010-01-04,50,37,43.5,-2.7,21,0,0.00,0.0,0
2010-01-05,56,34,45.0,-1.2,20,0,0.00,0.0,0
2010-01-06,53,35,44.0,-2.2,21,0,0.00,M,0
2010-01-07,55,35,45.0,-1.2,20,0,0.00,0.0,0
2010-01-08,47,42,44.5,-1.7,20,0,0.02,0.0,0
2010-01-09,50,36,43.0,-3.3,22,0,0.00,0.0,0
2010-01-10,52,36,44.0,-2.3,21,0,0.00,0.0,0
2010-01-11,50,41,45.5,-0.8,19,0,0.00,0.0,0
2010-01-12,62,42,52.0,5.7,13,0,0.28,0.0,0
2010-01-13,61,45,53.0,6.6,12,0,0.22,0.0,0
2010-01-14,59,41,50.0,3.6,15,0,0.00,0.0,0
2010-01-15,54,38,46.0,-0.5,19,0,0.00,0.0,0
2010-01-16,56,41,48.5,2.0,16,0,0.00,0.0,0
2010-01-17,56,48,52.0,5.4,13,0,0.07,0.0,0
2010-01-18,57,49,53.0,6.4,12,0,0.50,0.0,0
2010-01-19,56,46,51.0,4.3,14,0,0.81,0.0,0
2010-01-20,53,46,49.5,2.8,15,0,1.02,0.0,0
2010-01-21,49,41,45.0,-1.8,20,0,0.57,0.0,0
2010-01-22,52,35,43.5,-3.4,21,0,0.18,M,0
2010-01-23,56,35,45.5,-1.5,19,0,0.08,0.0,0
2010-01-24,53,36,44.5,-2.6,20,0,0.01,0.0,0
2010-01-25,57,47,52.0,4.8,13,0,0.16,0.0,0
2010-01-26,52,45,48.5,1.2,16,0,0.15,0.0,0
2010-01-27,56,40,48.0,0.6,17,0,0.00,0.0,0
2010-01-28,55,40,47.5,0.0,17,0,0.00,M,0
2010-01-29,60,42,51.0,3.4,14,0,0.16,0.0,0
2010-01-30,59,41,50.0,2.2,15,0,T,0.0,0
2010-01-31,57,39,48.0,0.1,17,0,0.00,M,0
2010-02-01,60,39,49.5,1.4,15,0,0.00,0.0,0
2010-02-02,57,43,50.0,1.8,15,0,0.11,0.0,0
2010-02-03,62,40,51.0,2.6,14,0,0.00,0.0,0
2010-02-04,59,45,52.0,3.5,13,0,0.23,0.0,0
2010-02-05,62,47,54.5,5.8,10,0,0.09,0.0,0
2010-02-06,56,45,50.5,1.6,14,0,0.16,0.0,0
2010-02-07,57,42,49.5,0.5,15,0,0.00,0.0,0
2010-02-08,54,39,46.5,-2.7,18,0,0.02,0.0,0
2010-02-09,54,40,47.0,-2.4,18,0,0.08,0.0,0
2010-02-10,57,35,46.0,-3.6,19,0,0.00,0.0,0
2010-02-11,62,42,52.0,2.2,13,0,0.00,M,0
2010-02-12,63,49,56.0,6.0,9,0,T,M,0
2010-02-13,61,41,51.0,0.8,14,0,0.00,M,0
2010-02-14,67,39,53.0,2.7,12,0,0.00,M,0
2010-02-15,67,40,53.5,3.0,11,0,0.00,0.0,0
2010-02-16,69,45,57.0,6.3,8,0,0.00,0.0,0
2010-02-17,66,42,54.0,3.1,11,0,0.00,0.0,0
2010-02-18,66,42,54.0,2.9,11,0,0.00,0.0,0
2010-02-19,57,43,50.0,-1.3,15,0,0.00,0.0,0
2010-02-20,55,45,50.0,-1.4,15,0,0.01,0.0,0
2010-02-21,53,47,50.0,-1.6,15,0,0.41,0.0,0
2010-02-22,58,39,48.5,-3.3,16,0,0.00,0.0,0
2010-02-23,54,40,47.0,-4.9,18,0,0.67,0.0,0
2010-02-24,61,48,54.5,2.4,10,0,0.01,0.0,0
2010-02-25,61,47,54.0,1.8,11,0,0.00,0.0,0
2010-02-26,64,47,55.5,3.2,9,0,0.36,M,0
2010-02-27,58,42,50.0,-2.5,15,0,0.21,M,0
2010-02-28,67,38,52.5,-0.1,12,0,0.00,M,0
2010-03-01,61,43,52.0,-0.7,13,0,0.00,0.0,0
2010-03-02,59,46,52.5,-0.3,12,0,0.17,M,0
2010-03-03,56,41,48.5,-4.4,16,0,0.55,0.0,0
2010-03-04,56,36,46.0,-7.0,19,0,0.00,0.0,0
2010-03-05,56,35,45.5,-7.6,19,0,0.00,0.0,0
2010-03-06,64,44,54.0,0.8,11,0,0.00,0.0,0
2010-03-07,60,39,49.5,-3.7,15,0,0.00,0.0,0
2010-03-08,55,39,47.0,-6.3,18,0,0.07,M,0
2010-03-09,55,33,44.0,-9.3,21,0,0.01,0.0,0
2010-03-10,56,38,47.0,-6.4,18,0,0.06,M,0
2010-03-11,63,33,48.0,-5.4,17,0,0.00,0.0,0
2010-03-12,56,38,47.0,-6.5,18,0,0.35,M,0
2010-03-13,57,33,45.0,-8.5,20,0,0.00,0.0,0
2010-03-14,63,34,48.5,-5.0,16,0,0.00,0.0,0
2010-03-15,67,37,52.0,-1.5,13,0,0.00,0.0,0
2010-03-16,70,44,57.0,3.4,8,0,0.00,0.0,0
2010-03-17,74,48,61.0,7.4,4,0,0.00,0.0,0
2010-03-18,75,43,59.0,5.4,6,0,0.00,0.0,0
2010-03-19,77,42,59.5,5.9,5,0,0.00,0.0,0
2010-03-20,72,38,55.0,1.4,10,0,0.00,0.0,0
2010-03-21,68,40,54.0,0.3,11,0,0.00,0.0,0
2010-03-22,67,45,56.0,2.3,9,0,0.00,0.0,0
2010-03-23,72,41,56.5,2.8,8,0,0.00,0.0,0
2010-03-24,72,39,55.5,1.8,9,0,0.01,0.0,0
2010-03-25,61,45,53.0,-0.8,12,0,0.01,M,0
2010-03-26,66,36,51.0,-2.8,14,0,0.00,0.0,0
2010-03-27,70,36,53.0,-0.9,12,0,0.00,0.0,0
2010-03-28,76,42,59.0,5.1,6,0,0.00,0.0,0
2010-03-29,66,45,55.5,1.5,9,0,T,M,0
2010-03-30,58,46,52.0,-2.1,13,0,0.17,M,0
2010-03-31,58,42,50.0,-4.1,15,0,0.24,0.0,0
2010-04-01,59,37,48.0,-6.2,17,0,0.00,0.0,0
2010-04-02,56,40,48.0,-6.3,17,0,0.04,0.0,0
2010-04-03,57,39,48.0,-6.4,17,0,0.00,0.0,0
2010-04-04,55,39,47.0,-7.5,18,0,0.51,0.0,0
2010-04-05,58,39,48.5,-6.2,16,0,0.09,0.0,0
2010-04-06,63,35,49.0,-5.8,16,0,0.00,0.0,0
2010-04-07,71,38,54.5,-0.4,10,0,0.00,0.0,0
2010-04-08,66,43,54.5,-0.6,10,0,0.00,M,0
2010-04-09,69,40,54.5,-0.7,10,0,0.00,0.0,0
2010-04-10,61,45,53.0,-2.4,12,0,T,M,0
2010-04-11,56,46,51.0,-4.6,14,0,0.56,M,0
2010-04-12,56,46,51.0,-4.8,14,0,0.29,0.0,0
2010-04-13,61,45,53.0,-3.0,12,0,0.00,0.0,0
2010-04-14,62,42,52.0,-4.2,13,0,0.00,0.0,0
2010-04-15,67,40,53.5,-2.9,11,0,0.00,0.0,0
2010-04-16,69,46,57.5,0.9,7,0,0.00,0.0,0
2010-04-17,72,47,59.5,2.7,5,0,0.00,0.0,0
2010-04-18,78,40,59.0,2.0,6,0,0.00,0.0,0
2010-04-19,71,47,59.0,1.8,6,0,0.00,0.0,0
2010-04-20,59,45,52.0,-5.5,13,0,0.38,0.0,0
2010-04-21,52,43,47.5,-10.2,17,0,0.15,0.0,0
2010-04-22,65,46,55.5,-2.4,9,0,0.00,0.0,0
2010-04-23,74,43,58.5,0.4,6,0,0.00,0.0,0
2010-04-24,74,44,59.0,0.6,6,0,0.00,0.0,0
2010-04-25,83,44,63.5,4.9,1,0,0.00,0.0,0
2010-04-26,77,45,61.0,2.2,4,0,0.00,0.0,0
2010-04-27,63,50,56.5,-2.5,8,0,0.04,0.0,0
2010-04-28,56,43,49.5,-9.8,15,0,0.13,0.0,0
2010-04-29,63,40,51.5,-8.0,13,0,T,M,0
2010-04-30,68,37,52.5,-7.2,12,0,0.00,0.0,0
2010-05-01,72,41,56.5,-3.4,8,0,0.00,0.0,0
2010-05-02,82,42,62.0,1.9,3,0,0.00,0.0,0
2010-05-03,83,47,65.0,4.7,0,0,0.00,0.0,0
2010-05-04,78,49,63.5,3.0,1,0,0.00,0.0,0
2010-05-05,69,46,57.5,-3.2,7,0,0.00,0.0,0
2010-05-06,73,43,58.0,-2.9,7,0,0.00,0.0,0
2010-05-07,73,41,57.0,-4.1,8,0,0.00,0.0,0
2010-05-08,67,47,57.0,-4.2,8,0,0.00,0.0,0
2010-05-09,62,52,57.0,-4.4,8,0,T,0.0,0
2010-05-10,58,43,50.5,-11.1,14,0,0.11,M,0
2010-05-11,68,36,52.0,-9.7,13,0,0.00,0.0,0
2010-05-12,76,41,58.5,-3.4,6,0,0.00,0.0,0
2010-05-13,78,47,62.5,0.5,2,0,0.00,0.0,0
2010-05-14,72,49,60.5,-1.7,4,0,0.00,0.0,0
2010-05-15,80,50,65.0,2.7,0,0,0.00,0.0,0
2010-05-16,70,49,59.5,-3.0,5,0,0.00,0.0,0
2010-05-17,64,51,57.5,-5.1,7,0,0.01,0.0,0
2010-05-18,71,53,62.0,-0.7,3,0,T,0.0,0
2010-05-19,67,48,57.5,-5.3,7,0,0.02,0.0,0
2010-05-20,73,46,59.5,-3.5,5,0,0.00,0.0,0
2010-05-21,62,44,53.0,-10.1,12,0,0.00,0.0,0
2010-05-22,62,40,51.0,-12.2,14,0,0.00,0.0,0
2010-05-23,68,38,53.0,-10.4,12,0,0.00,0.0,0
2010-05-24,65,48,56.5,-7.0,8,0,0.00,0.0,0
2010-05-25,65,43,54.0,-9.6,11,0,0.13,M,0
2010-05-26,67,49,58.0,-5.7,7,0,T,0.0,0
2010-05-27,65,42,53.5,-10.4,11,0,0.06,0.0,0
2010-05-28,69,41,55.0,-9.0,10,0,0.00,0.0,0
2010-05-29,81,43,62.0,-2.2,3,0,0.00,0.0,0
2010-05-30,86,46,66.0,1.7,0,1,0.00,0.0,0
2010-05-31,77,52,64.5,0.0,0,0,0.00,0.0,0
2010-06-01,70,54,62.0,-2.6,3,0,0.00,0.0,0
2010-06-02,80,55,67.5,2.7,0,3,0.00,0.0,0
2010-06-03,80,59,69.5,4.5,0,5,0.00,0.0,M
2010-06-04,83,60,71.5,6.4,0,7,0.00,0.0,0
2010-06-05,87,61,74.0,8.7,0,9,0.00,0.0,0
2010-06-06,84,58,71.0,5.5,0,6,0.00,0.0,0
2010-06-07,77,54,65.5,-0.2,0,1,0.00,0.0,0
2010-06-08,72,53,62.5,-3.4,2,0,0.00,0.0,0
2010-06-09,69,54,61.5,-4.6,3,0,0.00,0.0,0
2010-06-10,73,55,64.0,-2.3,1,0,0.00,0.0,0
2010-06-11,84,47,65.5,-1.0,0,1,0.00,0.0,0
2010-06-12,90,61,75.5,8.8,0,11,0.00,0.0,0
2010-06-13,95,56,75.5,8.5,0,11,0.00,0.0,0
2010-06-14,85,53,69.0,1.8,0,4,0.00,0.0,0
2010-06-15,73,51,62.0,-5.4,3,0,0.00,0.0,0
2010-06-16,82,48,65.0,-2.6,0,0,0.00,0.0,0
2010-06-17,86,50,68.0,0.1,0,3,0.00,0.0,0
2010-06-18,69,51,60.0,-8.1,5,0,0.00,0.0,0
2010-06-19,68,53,60.5,-7.9,4,0,0.00,0.0,0
2010-06-20,79,50,64.5,-4.1,0,0,0.00,0.0,0
2010-06-21,87,51,69.0,0.2,0,4,0.00,0.0,0
2010-06-22,88,55,71.5,2.4,0,7,0.00,0.0,0
2010-06-23,85,55,70.0,0.7,0,5,0.00,0.0,0
2010-06-24,71,54,62.5,-7.0,2,0,0.00,0.0,0
2010-06-25,77,54,65.5,-4.2,0,1,0.00,0.0,0
2010-06-26,87,54,70.5,0.5,0,6,0.00,0.0,0
2010-06-27,102,58,80.0,9.8,0,15,0.00,0.0,0
2010-06-28,96,63,79.5,9.1,0,15,0.00,0.0,0
2010-06-29,90,57,73.5,2.9,0,9,0.00,0.0,0
2010-06-30,78,53,65.5,-5.3,0,1,0.00,0.0,0
2010-07-01,78,50,64.0,-7.0,1,0,0.00,0.0,0
2010-07-02,81,53,67.0,-4.2,0,2,0.00,0.0,0
2010-07-03,92,55,73.5,2.2,0,9,0.00,0.0,0
2010-07-04,94,55,74.5,3.0,0,10,0.00,0.0,0
2010-07-05,89,55,72.0,0.4,0,7,0.00,0.0,0
2010-07-06,79,55,67.0,-4.8,0,2,0.00,0.0,0
2010-07-07,81,54,67.5,-4.4,0,3,0.00,0.0,0
2010-07-08,80,54,67.0,-5.0,0,2,0.00,0.0,0
2010-07-09,84,54,69.0,-3.1,0,4,0.00,0.0,0
2010-07-10,92,54,73.0,0.8,0,8,0.00,0.0,0
2010-07-11,88,57,72.5,0.2,0,8,0.00,0.0,0
2010-07-12,82,57,69.5,-2.9,0,5,0.00,0.0,0
2010-07-13,84,58,71.0,-1.5,0,6,0.00,0.0,0
2010-07-14,93,56,74.5,1.9,0,10,0.00,0.0,0
2010-07-15,99,64,81.5,8.9,0,17,0.00,0.0,0
2010-07-16,95,63,79.0,6.3,0,14,0.00,0.0,0
2010-07-17,94,59,76.5,3.8,0,12,0.00,0.0,0
2010-07-18,95,58,76.5,3.8,0,12,0.00,0.0,0
2010-07-19,86,55,70.5,-2.3,0,6,0.00,0.0,0
2010-07-20,79,55,67.0,-5.8,0,2,0.00,0.0,0
2010-07-21,74,54,64.0,-8.8,1,0,0.00,0.0,0
2010-07-22,89,54,71.5,-1.3,0,7,0.00,0.0,0
2010-07-23,90,55,72.5,-0.3,0,8,0.00,0.0,0
2010-07-24,88,55,71.5,-1.3,0,7,0.00,0.0,0
2010-07-25,82,53,67.5,-5.3,0,3,0.00,0.0,0
2010-07-26,76,54,65.0,-7.8,0,0,0.00,0.0,0
2010-07-27,77,53,65.0,-7.7,0,0,0.00,0.0,0
2010-07-28,78,52,65.0,-7.7,0,0,0.00,0.0,0
2010-07-29,86,53,69.5,-3.2,0,5,0.00,0.0,0
2010-07-30,86,53,69.5,-3.2,0,5,0.00,0.0,0
2010-07-31,85,54,69.5,-3.2,0,5,0.00,0.0,0
2010-08-01,87,52,69.5,-3.1,0,5,0.00,0.0,0
2010-08-02,86,53,69.5,-3.1,0,5,0.00,0.0,0
2010-08-03,91,54,72.5,-0.1,0,8,0.00,0.0,0
2010-08-04,83,54,68.5,-4.1,0,4,0.00,0.0,0
2010-08-05,77,54,65.5,-7.0,0,1,0.00,0.0,M
2010-08-06,85,54,69.5,-3.0,0,5,0.00,0.0,0
2010-08-07,83,54,68.5,-4.0,0,4,0.00,0.0,0
2010-08-08,77,54,65.5,-7.0,0,1,0.00,0.0,0
2010-08-09,83,54,68.5,-4.0,0,4,0.00,0.0,0
2010-08-10,83,54,68.5,-3.9,0,4,0.00,0.0,0
2010-08-11,69,55,62.0,-10.4,3,0,0.00,0.0,0
2010-08-12,87,54,70.5,-1.9,0,6,0.00,0.0,0
2010-08-13,83,55,69.0,-3.4,0,4,0.00,0.0,0
2010-08-14,79,53,66.0,-6.4,0,1,0.00,0.0,0
2010-08-15,80,54,67.0,-5.4,0,2,0.00,0.0,0
2010-08-16,88,54,71.0,-1.4,0,6,0.00,0.0,0
2010-08-17,79,54,66.5,-5.9,0,2,0.00,0.0,0
2010-08-18,81,54,67.5,-4.8,0,3,0.00,0.0,0
2010-08-19,93,53,73.0,0.7,0,8,0.00,0.0,0
2010-08-20,86,54,70.0,-2.3,0,5,0.00,0.0,0
2010-08-21,70,53,61.5,-10.8,3,0,0.00,0.0,0
2010-08-22,86,52,69.0,-3.3,0,4,0.00,0.0,0
2010-08-23,97,54,75.5,3.2,0,11,0.00,0.0,0
2010-08-24,105,59,82.0,9.8,0,17,0.00,0.0,0
2010-08-25,105,64,84.5,12.3,0,20,0.00,0.0,0
2010-08-26,87,58,72.5,0.3,0,8,0.00,0.0,0
2010-08-27,79,52,65.5,-6.7,0,1,0.00,0.0,0
2010-08-28,69,53,61.0,-11.1,4,0,0.00,0.0,0
2010-08-29,77,52,64.5,-7.6,0,0,0.00,0.0,0
2010-08-30,74,51,62.5,-9.5,2,0,0.00,0.0,0
2010-08-31,88,56,72.0,0.0,0,7,0.00,0.0,0
2010-09-01,95,57,76.0,4.1,0,11,0.00,0.0,0
2010-09-02,101,59,80.0,8.2,0,15,0.00,0.0,0
2010-09-03,96,60,78.0,6.3,0,13,0.00,0.0,0
2010-09-04,91,54,72.5,0.8,0,8,0.00,0.0,0
